%time,field.data0.header.seq,field.data0.header.stamp,field.data0.header.frame_id,field.data0.pose.position.x,field.data0.pose.position.y,field.data0.pose.position.z,field.data0.pose.orientation.x,field.data0.pose.orientation.y,field.data0.pose.orientation.z,field.data0.pose.orientation.w
1630047180128736457,1630047180,0,30306,2801.0,3965.0,451.0,0.0,0.0,0.0,0.0
1630047180237306659,1630047180,0,30306,2812.0,3964.0,466.0,0.0,0.0,0.0,0.0
1630047180328471055,1630047180,0,30306,2819.0,3959.0,485.0,0.0,0.0,0.0,0.0
1630047180428565938,1630047180,0,30306,2823.0,3954.0,504.0,0.0,0.0,0.0,0.0
1630047180527610168,1630047180,0,30306,2827.0,3949.0,521.0,0.0,0.0,0.0,0.0
1630047180628091884,1630047180,0,30306,2834.0,3940.0,536.0,0.0,0.0,0.0,0.0
1630047180737645439,1630047180,0,30306,2819.0,3938.0,566.0,0.0,0.0,0.0,0.0
1630047180828970401,1630047180,0,30306,2808.0,3938.0,584.0,0.0,0.0,0.0,0.0
1630047180939171306,1630047180,0,30306,2795.0,3944.0,611.0,0.0,0.0,0.0,0.0
1630047181028464327,1630047181,0,30306,2786.0,3943.0,636.0,0.0,0.0,0.0,0.0
1630047181139225181,1630047181,0,30306,2787.0,3941.0,667.0,0.0,0.0,0.0,0.0
1630047181238818770,1630047181,0,30306,2785.0,3941.0,701.0,0.0,0.0,0.0,0.0
1630047181329071775,1630047181,0,30306,2785.0,3940.0,732.0,0.0,0.0,0.0,0.0
1630047181438567495,1630047181,0,30306,2793.0,3939.0,764.0,0.0,0.0,0.0,0.0
1630047181529496243,1630047181,0,30306,2798.0,3940.0,791.0,0.0,0.0,0.0,0.0
1630047181628284591,1630047181,0,30306,2800.0,3945.0,820.0,0.0,0.0,0.0,0.0
1630047181728391827,1630047181,0,30306,2783.0,3956.0,819.0,0.0,0.0,0.0,0.0
1630047181828809275,1630047181,0,30306,2772.0,3968.0,832.0,0.0,0.0,0.0,0.0
1630047181938010813,1630047181,0,30306,2765.0,3977.0,848.0,0.0,0.0,0.0,0.0
1630047182027860401,1630047182,0,30306,2761.0,3980.0,872.0,0.0,0.0,0.0,0.0
1630047182138013230,1630047182,0,30306,2760.0,3978.0,890.0,0.0,0.0,0.0,0.0
1630047182227193790,1630047182,0,30306,2760.0,3977.0,919.0,0.0,0.0,0.0,0.0
1630047182337429514,1630047182,0,30306,2759.0,3977.0,947.0,0.0,0.0,0.0,0.0
1630047182425801719,1630047182,0,30306,2759.0,3977.0,976.0,0.0,0.0,0.0,0.0
1630047182526832593,1630047182,0,30306,2762.0,3983.0,996.0,0.0,0.0,0.0,0.0
1630047182637217817,1630047182,0,30306,2766.0,3982.0,1018.0,0.0,0.0,0.0,0.0
1630047182726289479,1630047182,0,30306,2759.0,3984.0,962.0,0.0,0.0,0.0,0.0
1630047182837177165,1630047182,0,30306,2756.0,3984.0,913.0,0.0,0.0,0.0,0.0
1630047182927090259,1630047182,0,30306,2754.0,3992.0,872.0,0.0,0.0,0.0,0.0
1630047183036054803,1630047183,0,30306,2748.0,3996.0,842.0,0.0,0.0,0.0,0.0
1630047183126299248,1630047183,0,30306,2748.0,4000.0,818.0,0.0,0.0,0.0,0.0
1630047183235236185,1630047183,0,30306,2743.0,4006.0,791.0,0.0,0.0,0.0,0.0
1630047183324846947,1630047183,0,30306,2746.0,4012.0,771.0,0.0,0.0,0.0,0.0
1630047183434048452,1630047183,0,30306,2744.0,4017.0,755.0,0.0,0.0,0.0,0.0
1630047183534521386,1630047183,0,30306,2743.0,4020.0,747.0,0.0,0.0,0.0,0.0
1630047183624029910,1630047183,0,30306,2740.0,4025.0,728.0,0.0,0.0,0.0,0.0
1630047183732478867,1630047183,0,30306,2741.0,4023.0,667.0,0.0,0.0,0.0,0.0
1630047183822898541,1630047183,0,30306,2739.0,4021.0,610.0,0.0,0.0,0.0,0.0
1630047183933961499,1630047183,0,30306,2733.0,4014.0,569.0,0.0,0.0,0.0,0.0
1630047184021934741,1630047184,0,30306,2727.0,4009.0,546.0,0.0,0.0,0.0,0.0
1630047184132461534,1630047184,0,30306,2721.0,4006.0,535.0,0.0,0.0,0.0,0.0
1630047184222406963,1630047184,0,30306,2715.0,4002.0,530.0,0.0,0.0,0.0,0.0
1630047184333107634,1630047184,0,30306,2705.0,3999.0,529.0,0.0,0.0,0.0,0.0
1630047184433301968,1630047184,0,30306,2708.0,3996.0,528.0,0.0,0.0,0.0,0.0
1630047184533764412,1630047184,0,30306,2710.0,3993.0,525.0,0.0,0.0,0.0,0.0
1630047184632985432,1630047184,0,30306,2711.0,3991.0,530.0,0.0,0.0,0.0,0.0
1630047184722056671,1630047184,0,30306,2714.0,3978.0,547.0,0.0,0.0,0.0,0.0
1630047184833442696,1630047184,0,30306,2715.0,3967.0,563.0,0.0,0.0,0.0,0.0
1630047184922380419,1630047184,0,30306,2720.0,3962.0,580.0,0.0,0.0,0.0,0.0
1630047185033830541,1630047185,0,30306,2724.0,3954.0,584.0,0.0,0.0,0.0,0.0
1630047185132885137,1630047185,0,30306,2729.0,3944.0,586.0,0.0,0.0,0.0,0.0
1630047185233168706,1630047185,0,30306,2738.0,3937.0,591.0,0.0,0.0,0.0,0.0
1630047185331966954,1630047185,0,30306,2738.0,3930.0,607.0,0.0,0.0,0.0,0.0
1630047185422320244,1630047185,0,30306,2741.0,3921.0,612.0,0.0,0.0,0.0,0.0
1630047185531531769,1630047185,0,30306,2747.0,3912.0,637.0,0.0,0.0,0.0,0.0
1630047185621261942,1630047185,0,30306,2753.0,3904.0,653.0,0.0,0.0,0.0,0.0
1630047185733127121,1630047185,0,30306,2759.0,3911.0,659.0,0.0,0.0,0.0,0.0
1630047185820656088,1630047185,0,30306,2770.0,3918.0,666.0,0.0,0.0,0.0,0.0
1630047185932039613,1630047185,0,30306,2778.0,3923.0,664.0,0.0,0.0,0.0,0.0
1630047186033143033,1630047186,0,30306,2782.0,3927.0,663.0,0.0,0.0,0.0,0.0
